text,type,topic,subtopic,longitude,latitude,relevance
Alan Piano,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.901454822377339,1.8300467708265369,12
Chile Economy,sub-subtopic,Solar Panel,Sustainability Analysis,5.397198658880669,-56.869320883172165,10
Plaza International,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.841959430134954,1.6354263132243794,20
Case Study,sub-subtopic,Solar Panel,Sustainability Analysis,5.377584787038645,-56.772702072312576,16
Katakana,sub-subtopic,Solar Panel,Solar Technology Adoption,66.16072035029953,12.525730921685275,7
Solar Energy,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.948271443420644,1.8011248620581612,12
Empirically-Based Models,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.738963028557283,-3.9572550611773973,35
Solar Energy,sub-subtopic,Solar Panel,Solar Technology Adoption,65.93221138566662,12.513383653862585,22
Distinct Groups,sub-subtopic,Solar Panel,Solar Panel Perception,5.913515988798967,-13.789329063332204,23
Carbon Emissions,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.80751239514878,-11.651992853100394,14
Urban Areas,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.816209065171314,-11.447279379197534,39
Current Energy,sub-subtopic,Solar Panel,Renewable Energy Transition,-16.72983379830893,-9.878068467363356,47
Repowered Initiative,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.847426622366843,-11.322284937205795,43
Common Instruments,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.24828217572761,-9.535265772817413,42
Solar Subsidies,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.082271471452948,-9.934611386565022,13
Energy Justice,sub-subtopic,Solar Panel,Solar Technology Adoption,66.25271408660062,12.569945948834912,32
Societal Support,sub-subtopic,Solar Panel,Renewable Energy Transition,-16.970300435512613,-9.933682431209004,18
Planned Behaviour,sub-subtopic,Solar Panel,Solar Technology Adoption,66.18390750573896,12.383817255324598,39
Solar Energy,sub-subtopic,Solar Panel,Solar Technology Adoption,66.22446124433067,12.60372892212546,21
Built Environment,sub-subtopic,Solar Panel,Sustainable Technologies,2.472520899575529,22.19171693507292,16
Access Proposed,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.830301233502418,-3.7993969576254836,22
Main Theories,sub-subtopic,Solar Panel,Solar Technology Adoption,66.3869671156692,12.460406300404598,30
Perceived Ability,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.5418971237125031,-2.1581596991426335,36
Solar Energy,sub-subtopic,Solar Panel,Solar Technology Adoption,65.8375312077179,12.4327928010421,35
Solar Energy,sub-subtopic,Solar Panel,Solar Technology Adoption,66.12620262974124,12.473652272419354,19
Key Factors,sub-subtopic,Solar Panel,Solar Technology Adoption,65.71260053016788,12.425332597097237,42
Main Reasons,sub-subtopic,Solar Panel,Solar Technology Adoption,66.09067267983087,12.733263267690651,43
Main Barriers,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.177913709269898,-9.552388223881044,45
Important Factor,sub-subtopic,Solar Panel,Solar Technology Adoption,66.11831771252822,12.219819105604362,41
Install Solar,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.73272553975668,-35.57584341931114,10
Significant Barrier,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.69249643579109,-35.652998793064604,31
Installing Solar,sub-subtopic,Solar Panel,Solar Technology Adoption,66.09732692306129,12.50995050815954,2
Influence Behavioural,sub-subtopic,Solar Panel,Solar Technology Adoption,66.11133939252888,12.522962747441701,8
Flow Diagram,sub-subtopic,Solar Panel,Solar Technology Adoption,66.1114658315894,12.53690129034116,44
Suitable Case,sub-subtopic,Solar Panel,Solar Technology Adoption,66.17892001735382,12.503854287775683,24
Providing Access,sub-subtopic,Solar Panel,Energy Risk Indicators,8.749664400468486,15.264518441956643,31
Average Number,sub-subtopic,Solar Panel,Solar Systems Economics,16.101848563023637,8.032358182540717,22
Suitable Information,sub-subtopic,Solar Panel,Sustainable Technologies,2.4356409743251635,22.275704632628077,24
K-Means Clustering,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.588091866212988,29.472351671668765,13
Technical Rooftop,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.71361072190791,-35.625279381517004,14
Rooftop Solar,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.36438180489188,-8.671809625832063,2
Reflected Radiation,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.746438392755778,-1.9186538996777567,5
Fig.,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.654884122931485,-35.78301867290881,39
Average Solar,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.663816277926795,-35.61946495735616,2
Clustering Analysis,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.732055948827742,29.726693775322186,34
Solar Energy,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.671801847149233,-35.591297945210194,19
Group,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.69832517200912,-35.574840728328226,6
Solar Energy,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.62585349729246,-35.73446439265018,47
Residential Buildings,sub-subtopic,Solar Panel,Solar Systems Economics,16.106938555949807,8.0262907881618,31
Bivariate Choropleth,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.33792658003806625,-1.9029776724452945,48
Access Score,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.50468613485114,-35.533470661217784,21
Adoption Rate,sub-subtopic,Solar Panel,Solar Technology Adoption,66.07823284579355,12.544738491202805,5
Quartile Range,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.58812380188411,-35.560775143278306,27
Adoption Rates,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.574674273801996,-35.61425632097829,12
Dark-Coloured Areas,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.6681363339825,-35.62068245405007,2
Per-Unit Area,sub-subtopic,Solar Panel,Sustainable Technologies,2.4505928619886506,22.069686788504814,43
Dark Grey,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.544236808623285,-35.638620777198206,38
Low Access,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.812849088266,-35.51995393054858,19
Solar Potential,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.620213100478786,-35.53435093572485,21
Netherlands,sub-subtopic,Solar Panel,Solar Technology Adoption,66.04243537497759,12.501915039967628,43
European Union,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.77911467258644,-35.70207949519912,20
Residential Buildings,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.67379026571741,-1.8123649360322367,25
Total Technical,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.860351258642716,-35.613893724098865,33
Solar Energy,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.905254007506088,-35.63670066923455,34
Planned Behaviour,sub-subtopic,Solar Panel,Solar Technology Adoption,66.13441835350287,12.791204270352008,32
Leverage Points,sub-subtopic,Solar Panel,Solar Panel Perception,5.99891896216444,-13.981640389821665,9
Conceptual Framework,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.569084873724808,29.4988127686602,6
Solar Energy,sub-subtopic,Solar Panel,Solar Technology Adoption,66.10712394714344,12.526986468153432,2
Technical Solar,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.793497446643467,-35.552427024114074,31
Policy Leverage,sub-subtopic,Solar Panel,Solar Panel Perception,5.947728301448319,-14.269659910961606,30
Broader Topic,sub-subtopic,Solar Panel,Solar Technology Adoption,66.12810579788623,12.515305416792648,5
Sustained Period,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.76998034346149,-35.680225327617606,22
Transmitting Surplus,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.810720943194397,-3.9826054331029757,9
Dutch Authority,sub-subtopic,Solar Panel,Sustainable Technologies,2.6421500007248397,22.08826593871994,34
Planned Behaviour,sub-subtopic,Solar Panel,Solar Technology Adoption,66.0996446552323,12.537874695886027,3
Planned Behaviour,sub-subtopic,Solar Panel,Solar Technology Adoption,66.10866534893802,12.523866259611472,25
Solar Energy,sub-subtopic,Solar Panel,Solar Technology Adoption,66.05295570983141,12.545743482573457,6
Solar Energy,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.145676394857816,-9.903725162703186,8
Shared Definition,sub-subtopic,Solar Panel,Solar Technology Adoption,66.1211461828209,12.55086427938263,3
Factors Influencing,sub-subtopic,Solar Panel,Solar Technology Adoption,66.17307487326173,12.506333229524033,33
United States,sub-subtopic,Solar Panel,Sustainable Technologies,2.1510887560803496,21.919416494528846,46
Adoption Inequality,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.305311155759558,-10.061735148061377,41
Report,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.756525540188267,1.8631108990676137,32
Systems Programme,sub-subtopic,Solar Panel,Solar Urban Sustainability,14.016826616961286,1.7150596961194842,28
Critical Trends,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.15172755917514,-10.133829777218907,35
Energy Justice,sub-subtopic,Solar Panel,Solar Technology Adoption,66.28549181267627,12.676091281958895,47
Energy Inequalities,sub-subtopic,Solar Panel,Energy Assessments,-55.63983515450884,46.04414479775583,14
Research Article,sub-subtopic,Solar Panel,Energy Assessments,-55.6525303418885,45.81473823940006,23
Energy Efficient,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.068603992066045,-10.022249007710231,42
Perceived Benefits,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.04060389609901,-9.891858154361797,12
Planned Behaviour,sub-subtopic,Solar Panel,Solar Energy Innovations,<class 'float'>,<class 'float'>,32
Paragraph,sub-subtopic,Solar Panel,Energy Assessments,-55.60668555688479,45.97250761893553,7
Acm Note,sub-subtopic,Solar Panel,Sustainable Technologies,2.2100330128259738,22.090329031786993,45
Major Drawbacks,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.12459668722444,-0.3933221026750242,43
Systems,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.06452632932539,-0.35207580140033196,4
Purpose,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.0555147337502,-0.35439569856490577,3
Paper Discuss,sub-subtopic,Solar Panel,Solar Technology Adoption,66.18034908037852,12.489434275155434,30
Advantages,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.616072721457932,-35.51436148233346,27
Efficiency Levels,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.655684059868097,-35.58762666522429,8
Significant Concerns,sub-subtopic,Solar Panel,Energy Risk Indicators,8.838702874390934,15.11025859607537,18
Commonly Defined,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.782027423742338,-1.8894078189676975,5
Main Components,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-65.91592657678973,-0.5402250763012347,45
Main Advantages,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.52615143543534,-35.49573259945752,38
Mppt Controllers,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.426921952167646,-8.594406486123578,19
Main Types,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.08367239705731,-0.3258508367751057,7
Cooling Systems,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.14929865216558,-0.10183440890006296,41
Systems Compared,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.1424597172908,-0.3450097318003025,22
Floating Technology,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.00384697990566,-0.4311335861179296,33
Solar,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.0286731563055,-0.3682966786632215,13
Main Components,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.34396700105619,-8.637187560328986,39
Typical Voltage,sub-subtopic,Solar Panel,Solar Technology Adoption,65.81367825070441,12.651472772566624,32
Output Current,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.23085274719933,-8.559283276448653,49
Powerpoint Tracking,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,12
Main Factors,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7938635596502355,-0.4404803628201489,50
Output Current,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.5504807030273167,-0.45154828503666933,36
Output Voltage,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7200503669395304,-0.4677563344798581,11
Optimal Angle,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.027312458334976,-8.841207307195047,48
Single-Axis Tracker,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,27
Solar Trackers,sub-subtopic,Solar Panel,Energy Risk Indicators,8.880366099920726,15.199306642128201,10
Active Solar,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.09716814965334,-0.42331627077151135,14
Main Problem,sub-subtopic,Solar Panel,Solar Technology Adoption,66.108257606277,12.522153282660108,1
Acts Based,sub-subtopic,Solar Panel,Solar Technology Adoption,65.97954877994242,12.655239296642103,31
Position Algorithm,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.82719871454976,-3.9639525475740998,47
Closed-Loop Tracking,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.12459039917634,-0.2974824247535123,16
Control Algorithm,sub-subtopic,Solar Panel,Solar Technology Adoption,66.19710924083644,12.554096030281503,22
Closed-Loop Tracking,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-65.88054393395228,-0.7507987165942411,45
Lars Positioned,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.19864838341619,-8.669422071594699,32
Sun Sensor,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.419667275765256,-8.834143960326779,33
Hysteresis Band,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.05685636531642,-0.350266031757171,36
Tracking Systems,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-65.93332801131749,-0.30323194509990836,43
Tracking Systems,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.01712035339315,-0.3212026671743681,32
Acts Differ,sub-subtopic,Solar Panel,Solar Technology Adoption,66.14157792428213,12.560244940225104,10
Sun Position,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.69479093853992,-3.707139533587829,41
Closed-Loop Systems,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.02631055508299,-0.39848225025681544,13
Matlab Environment,sub-subtopic,Solar Panel,Sustainable Technologies,2.400968342396676,22.134397412390165,24
Iec,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.62309063806282,29.626189029734835,28
Solar Tracking,sub-subtopic,Solar Panel,Solar Technology Adoption,66.07087048000098,12.70747750375188,29
Solar Trackers,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.59959738771808,-35.48325975449125,30
Solar Trackers,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.49913035058442,-35.61968892555933,25
Carnally,sub-subtopic,Solar Panel,Sustainability Analysis,5.390239087181069,-56.99681887721675,23
Glassful,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,0.9822023759238219,7.96460611676117,44
Taiwan,sub-subtopic,Solar Panel,Energy Assessments,-55.562164225827665,45.9116631600633,28
Side,sub-subtopic,Solar Panel,Sustainability Analysis,5.471542428973937,-57.012153567177144,29
Fathead,sub-subtopic,Solar Panel,Sustainability Analysis,5.445145268292901,-56.83518293735455,4
Adair,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.670747344304445,-4.1837395034733404,34
Main Components,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.3756240904282,-8.661661959258026,33
Dam Reservoirs,sub-subtopic,Solar Panel,Sustainable Technologies,2.5141290033749395,22.16074085318499,4
Typical Fpvs,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.45227490019769,-8.671712299293548,13
Commercial Fpvs,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.38351034454803,-8.644783784681216,4
Recent Years,sub-subtopic,Solar Panel,Sustainable Technologies,2.4231849916556474,22.1293190819021,37
Biggest Fpv,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.20707603883292,-8.286208581739492,44
Solar Panels,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7408127394629984,-0.3159833599038448,39
Air Temperature,sub-subtopic,Solar Panel,Thermal Efficiency,0.8693231341371681,0.6857398588677326,22
Land,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.368925709702495,-8.765710793951877,34
Systems Include,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7809813996897734,-0.43925684210123594,2
Conventional,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.53268714700343,-8.625257341748634,48
Water Cooling,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.753322453116441,-0.5053902249206376,9
Fmvss,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.8250132090180338,-0.49358882678785176,12
Recent Research,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7850414382402833,-0.45137909029653495,6
Fpvs,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.36193970315559,-8.845930653703999,35
Power Rating,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.844899323239629,-1.8371591122465707,37
Cell,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.0378350379362,-0.30615494621367734,40
Energy Generation,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.730555590162288,-1.9415969378879263,9
Pvt,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.5590937041056554,-0.38356194072642863,50
Power Installed,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.743818053456914,-0.671963344925402,33
Fmvss Based,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.651950251338345,29.380280447643624,16
Power Gain,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.705015634756848,-0.44913104211547705,38
Efficiency Increase,sub-subtopic,Solar Panel,Thermal Efficiency,0.5616594444300637,0.3452961476806932,50
Experimental Study,sub-subtopic,Solar Panel,Solar Energy Innovations,<class 'float'>,<class 'float'>,34
Factors Influence,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.585486666842117,-0.347771417021645,43
Solar Tracking,sub-subtopic,Solar Panel,Solar Technology Adoption,66.05685537113231,12.467675275291583,9
Angle Fine,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.24115681941576,-0.7357829874309195,50
Shade Provided,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.06671869258248,-0.4924300060785052,25
Combining Hepa,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.847730543290723,-3.943517326857588,12
Ahmadi,sub-subtopic,Solar Panel,Solar Systems Economics,15.992199408493654,7.8401737449620015,35
Article Adair,sub-subtopic,Solar Panel,Sustainable Technologies,2.4864968449690554,22.070925693173713,26
Solar Tracking,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.01326729863526,-0.39652081991201926,50
Solar Tracking,sub-subtopic,Solar Panel,Solar Technology Adoption,65.94418152332864,12.868426603538715,39
Maximum Powerpoint,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,16
Photovoltaic Systems,sub-subtopic,Solar Panel,Energy Assessments,-55.56664581852552,45.88393794972843,10
Cooling Techniques,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.402679693792024,-8.59705205859608,26
Solar Tracking,sub-subtopic,Solar Panel,Solar Systems Economics,16.024040847059307,7.910203883199984,18
Tracking Systems,sub-subtopic,Solar Panel,Solar Technology Adoption,66.09141960866887,12.493275286368027,17
Gcc Region,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.685873969370425,-1.9270785138838384,12
Floating Solar,sub-subtopic,Solar Panel,Solar Urban Sustainability,14.03158975964311,1.9031303228753138,30
Film Solar,sub-subtopic,Solar Panel,Energy Assessments,-55.72370532604983,45.979382958116844,13
Tracker Based,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,31
Photovoltaic Solar,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,14
Electrical Performance,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.98960244596666,1.773628436707795,14
Alphavoltaics,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.04010358024514,-0.35226681921031266,9
Global Water,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.27169086047754,-8.654923090938826,30
Primary Focus,sub-subtopic,Solar Panel,Solar Energy Innovations,<class 'float'>,<class 'float'>,29
Paper,sub-subtopic,Solar Panel,Solar Energy Innovations,<class 'float'>,<class 'float'>,20
Gaur,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.3318767581391893,7.841175334202598,24
Field,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.04256047163482,-9.867805633529064,11
Sustainable City,sub-subtopic,Solar Panel,Renewable Solutions Integration,15.013470980459473,-11.594271987732492,13
Smart Cities,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.90459889325009,-11.558137281853254,4
Renewable Energy,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.9084879818128,-11.60463984657057,10
Fig.,sub-subtopic,Solar Panel,Solar Performance Assessment,15.80418725695084,30.448844990503265,27
Carbon Dioxide,sub-subtopic,Solar Panel,Renewable Solutions Integration,15.038906840885977,-11.486940177579436,31
Researchers Lead,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.775345278302986,-11.632775523521117,21
Zero-Carbon Systems,sub-subtopic,Solar Panel,Solar Technology Adoption,66.1187932955557,12.479455193710487,35
Giordano,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.774516343221004,-11.294406990037288,32
Susan Model,sub-subtopic,Solar Panel,Energy Assessments,-55.62306688806863,45.98116088202732,21
Susan Model,sub-subtopic,Solar Panel,Energy Assessments,-55.63664199540845,45.704155551494694,27
Naive Bayes,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.0571661310643634,7.7463259954239465,50
Market Exchange,sub-subtopic,Solar Panel,Solar Systems Economics,15.992924607258928,7.743733816560092,44
Observation Belongs,sub-subtopic,Solar Panel,Energy Risk Indicators,8.938628653481098,15.232119518847696,44
Assume,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.33950294706564,-8.570257326177565,37
Calculate,sub-subtopic,Solar Panel,Solar Performance Assessment,16.038641746732957,30.65585564812261,37
K-Fold Cross,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.090197333497893,7.950636553914765,48
Cities Hvac,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.3005022430832223,7.789322077454428,21
Prediction Horizons,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,0.9891230405911454,7.90153596388583,44
Nave Bayes,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.5177171619891485,7.850397282362297,42
Cities' Infrastructure,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.792308933908087,-11.716140551717972,47
Energy System,sub-subtopic,Solar Panel,Renewable Solutions Integration,15.056023419068362,-11.568230950046184,47
Smart Cities,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.852373973526586,-11.546844885385035,6
Embedded Phase,sub-subtopic,Solar Panel,Solar Energy Innovations,<class 'float'>,<class 'float'>,2
Renew Sustain,sub-subtopic,Solar Panel,Energy Assessments,-55.7226767039741,45.915095920839285,26
Energy,sub-subtopic,Solar Panel,Energy Assessments,-55.65136506624029,45.752758577022455,30
Smart Bus,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.832353312418,55.13535444993262,30
Public Transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.66082626465815,55.16904616277666,17
Solar Panels,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.73225935010769,55.275067533233525,4
Developing Nations,sub-subtopic,Solar Panel,Energy Assessments,-55.63226694860708,45.921403549470774,8
Sustainable Cities,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.747747782367597,-11.499498955440657,29
Public Transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.727556594109693,55.24255405770763,3
Local Transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.75015180505806,55.22975385389101,45
Bus Stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.659109009103588,55.195791001698986,37
Enhance Efficiency,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.70099273097909,55.24470021069757,49
Thin-Film Solar,sub-subtopic,Solar Panel,Solar Materials,-2.61682831364561,-8.345724724140458,37
Thin-Film Solar,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.66374286574804,55.17946877904618,29
Industrial Applications,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.692532412582228,55.36855048907186,31
Industrial Applications,sub-subtopic,Solar Panel,Graphene Silk Panels,-27.056958144311352,55.42538952674878,43
Silk Feeding,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.7073049962928,55.197328931483405,27
Graphene Silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.706129816136848,55.1546618312016,31
Thin Film,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.0459488421353,-0.40046758372772584,33
Public Transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.72761906399482,55.25727897574543,12
Shelters Lack,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.73984798377486,55.46124081258403,23
Bus Stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.826751390916893,55.240781126849726,13
Bus Stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.765035268390584,55.58306301348441,40
Smart City,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.7560321519929,55.2553312117417,29
Traditional Bus,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.696810007087105,55.39021296377623,20
Popular Activities,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.364645172331294,-8.670737137958387,2
Implementing Smart,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.74027346332861,55.28191674063477,3
Smart Bus,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.702525853839482,55.36789227132761,12
Smart Bus,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.71281568645356,55.30534188462555,10
Technology Systems,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.68909542398576,55.55507232884384,46
Sun Irradiation,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.641391552682133,-3.8951769015272766,21
Solar Panel,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.804158239170548,55.250955900619275,28
Graphene Silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.732149517581604,55.27494481827357,2
Waste Generated,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.657081495354912,55.219459786622494,8
Carbonized Graphene,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.711569003273954,55.27899252029907,8
Graphene Silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.59671304187605,55.13141668261917,26
Robotic Arm,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.813666238970157,55.06890490381886,38
Mechanical Properties,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.72336968256886,55.17499535166085,26
Current Limitations,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.71837549877109,55.2615619073722,4
All-Weather Solar,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.81189760744504,55.294873714742266,13
Energy Solutions,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.638478348292768,-3.8608477195746707,41
Graphene Silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-27.100502751062074,55.25859195058605,41
Public Transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.715598298360668,55.28425973649544,8
Silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.791000213562103,55.325725844909805,17
Solar Panels,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.72918931569125,55.28919431987506,3
